"Product name","Description","Slug","URL","SKU","Categories","Status","Is featured?","Brand","Product collections","Labels","Taxes","Image","Images","Price","Product attributes","Import type","Is variation default?","Stock status","With storehouse management","Quantity","Allow checkout when out of stock","Sale price","Start date sale price","End date sale price","Weight","Length","Wide","Height","Cost per item","Barcode","Content","Tags","Vendor"
"15W-40 Veedol HDB PRIMA PRO CI-4 | Use For Old Generation Tractors | Trucks | LCVs.","","","","VEE-PR1540","","published","","","","","","","","1510","Oil Weight Size:3.5 Liter,Oil Brands:Veedol","variation","","out_of_stock","","5","","1318","","","3.9","8","8","8","","27101980","","",""
"15W-40 Veedol HDB PRIMA PRO CI-4 | Use For Old Generation Tractors | Trucks | LCVs.","","","","VEE-PR1540","","published","","","","","","","","3560","Oil Weight Size:8.5 Liter,Oil Brands:Veedol","variation","","in_stock","1","5","","3079","","","9","12","12","12","","27101980","","",""
"Veedol TRACTOL 20W-40 API CF-4 Heavy Duty Diesel Engine Oil","<p>Tractol 20W-40 Heavy Duty diesel Engine oil for tTractors<br> </p><p>Product Description:<br>Veedol Tractol 20W-40 is a heavy duty multi-grade engine oil formulated with high quality base oils fortified with selected additive package to provide protection and excellent performance under varying operating conditions.<br> </p><p>Veedol Tractol 20W-40 is specially designed for all tractors including older tractors working under hostile field conditions. </p><p>Performance Specifications:<br>Meets & Exceeds the performance requirements of<br>· API CF-4<br>· IS 13656: 2014 EDL 4</p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:rgb(0,0,0);""><i><span style=""font-family:inherit;font-size:inherit;""><strong style=""font-weight:bolder;"">Note:</strong></span> </i><span style=""font-family:inherit;font-size:inherit;"">The cost of each product will come with the current price. The old price mentioned on the product will not be valid and the product will not be worth more than the new price.</span>  </span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:rgb(0,0,0);""><span style=""font-family:inherit;font-size:inherit;""><strong>Cash Coupon Inside till 0 to 500 rs. For redeem read terms and condition or description detail.</strong></span>  </span></p><p><img class=""image_resized"" style=""width:75%;"" src=""https://www.gropart.com/storage/premium-quality-cropped-min-8.png"" alt=""premium-quality-cropped-min-8.png""></p>","20-40-ch4-hdb-prima-veedol-engine-oil-tractor-truck-lvcs-tractor-engine-oil-engine-oil","https://www.gropart.com/products/20-40-ch4-hdb-prima-veedol-engine-oil-tractor-truck-lvcs-tractor-engine-oil-engine-oil","GP-VEE-TR2040","Oil, Lubricant and Filters,Engine Oil","draft","","Veedol","","","IGST 18%","https://www.gropart.com/storage/customers/06-min-8.jpg","https://www.gropart.com/storage/customers/06-min-8.jpg,https://www.gropart.com/storage/customers/07-min-5.jpg,https://www.gropart.com/storage/customers/coupon-code-min.jpg","3007","Oil Weight Size,Oil Brands","product","","out_of_stock","","","1","2869","","","10","11","11","11","","","<p>Features/Benefits:<br>· Possesses improved lubricant film strength for heavy load.<br>· Reduces wear and ensures longer engine life.<br>· Excellent thermal and oxidation stability<br>· Cleans carbon deposit to improve engine performance.<br> </p><p>Application:<br>Recommended for use in engine of all types of tractors including older tractors.</p><p><strong style=""background-color:rgb(255,255,255);color:rgb(34,32,38);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:bolder;word-spacing:0px;"">Note: </strong><span style=""background-color:transparent;color:rgb(0,0,0);""><span style=""font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><strong style=""font-weight:bolder;""> If customer wants that gift coupon money back, we have also solution for that. Customer must have send us that coupon via only INDIAN SPEED POST and must share tracking details with us. Once we receive that coupon and will verify by our response team then we will deposit that coupon amount in customers bank account with in 7 business days. For that we need customers order id, order name and original coupon code card with INDIAN POST trekking id detail. </strong></span>  </span></p>","Engine Oil,Tractor Engine Oil,Veedol,Oil and Lubricants","SB Marketing"
"Veedol TRACTOL 20W-40 API CF-4 Heavy Duty Diesel Engine Oil","","","","GP-VEE-TR2040","","draft","","","","","","https://www.gropart.com/storage/customers/06-min-8.jpg","https://www.gropart.com/storage/customers/06-min-8.jpg,https://www.gropart.com/storage/customers/coupon-code-min.jpg","3007","Oil Weight Size:10 Liter,Oil Brands:Veedol","variation","1","out_of_stock","","","1","2869","","","10","11","11","11","","","","",""
"Veedol TRACTOL 20W-40 API CF-4 Heavy Duty Diesel Engine Oil","","","","GP-VEE-TR2040","","draft","","","","","","","","2266","Oil Weight Size:7.5 Liter,Oil Brands:Veedol","variation","","out_of_stock","","5","","2159","","","9.6","11","11","11","","","","",""
"Kirloskar Care Oil for Kirloskar JCB Engine Oil","<p>KIRLOSKAR CARE Genuine Oil Super has been specially formulated for Kirloskar-make engines. It maximises engine performance and also offers extended drain intervals. Highly recommended for the following applications:</p><p>CPCB-I Compliant Gensets<br>BS- II Engines and Earth Moving Equipment like Backhoe Loader, Excavator, Transit Mixer, Wheel Loader, Compactor, Crane, etc.</p><p><img class=""image_resized"" style=""width:75%;"" src=""https://www.gropart.com/storage/premium-quality-cropped-min-9.png"" alt=""premium-quality-cropped-min-9.png""></p>","kirloskar-care-oil-for-kirloskar-jcb-engine-oil-jcb-engine-oil","https://www.gropart.com/products/kirloskar-care-oil-for-kirloskar-jcb-engine-oil-jcb-engine-oil","GP-KIR-13EN","JCB Earthmover,Oil, Lubricant and Filters,Engine Oil","draft","1","","","New","IGST 18%","https://www.gropart.com/storage/customers/13-min.jpg","https://www.gropart.com/storage/customers/13-min.jpg,https://www.gropart.com/storage/customers/14-min.jpg","4031","Oil Weight Size","product","","out_of_stock","","","","4031","","","13","12","12","13","","","<p><strong>The 'Super' Advantage:</strong><br>-Excellent protection from engine wearing - protects from sludge, wearing and deposits for a prolonged engine life.<br>-Reduces corrosion and deposits under arduous operating conditions.<br>-Extended drain interval of 500* hours – Provides greater savings due to reduction in maintenance cost.<br>-The viscometry combined with high viscosity index ensures lower oil consumption.<br>-Extended drain interval of 500* hours – Provides greater savings due to reduction in maintenance cost.<br>-The oil enhances engine performance due to synergy of the superior base oils, thereby extending oil service life.<br>-Extensively tested under various atmospheric conditions for high performance.<br>-The specially formulated oil has improved lubricant film strength for heavy load</p>","Engine Oil,Oil and Lubricants","SB Marketing"
"Kirloskar Care Oil for Kirloskar JCB Engine Oil","","","","GP-KIR-13EN","","draft","","","","","","https://www.gropart.com/storage/customers/13-min.jpg","https://www.gropart.com/storage/customers/13-min.jpg,https://www.gropart.com/storage/customers/14-min.jpg","4031","Oil Weight Size:13 Liter","variation","1","out_of_stock","","","","4031","","","13","12","12","13","","","","",""
"Veedol AP3 Lithium Based Grease For Multipurpose Use","<p><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p><span style=""color:inherit;""><i><span style=""font-family:inherit;font-size:inherit;""><strong style=""font-weight:bolder;"">Note:</strong></span> </i><span style=""font-family:inherit;font-size:inherit;"">The cost of each product will come with the current price. The old price mentioned on the product will not be valid and the product will not be worth more than the new price.</span>  </span>  <span style=""color:rgb(0,0,0);""><span style=""font-family:inherit;font-size:inherit;""> </span>  </span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:inherit;""><span style=""font-family:inherit;font-size:inherit;"">Cash Coupon Inside till 0 to 500 rs. For redeem read terms and condition or description detail.</span>  </span>  <span style=""color:rgb(0,0,0);""><span style=""font-family:inherit;font-size:inherit;""> </span>  </span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""></p><h6>Estimated Delivery: Between 6 to 10 working days<br> </h6>","veedol-ap3-lithium-based-grease-for-multipurpose-use","https://www.gropart.com/products/veedol-ap3-lithium-based-grease-for-multipurpose-use","VEE-AP3GRS","Oil, Lubricant and Filters,Grease","published","","Veedol","","New","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/oil-filter-and-oil-combo-1/30-min.jpg","https://www.gropart.com/storage/customers/oil-filter-and-oil-combo-1/30-min.jpg,https://www.gropart.com/storage/customers/01-1.jpg,https://www.gropart.com/storage/customers/17-min.jpg","2600","Grease Sizes,Oil Brands","product","","in_stock","1","10","","2239","","","5.25","5","5","5","","27101990","<p>Recommended for all grease-lubricated parts of automobiles including commercial vehicles.</p><p>Specifications:<br>Lithium based multi-functional, high temperature, water-resistant multipurpose greases.<br>Meets IS 12203 : 99 (Reaffirmed 2009) specification.<br> </p><p>DESCRIPTION:</p><p>Veedol Grease APO-EHV is a high performance Lithium based grease formulated with highly refined, high viscosity base stock fortified with performance additives to provide longer life and protection against rust and corrosion.</p><p>PERFORMANCE SPECIFICATIONS<br>+ 18-7629 : 1999 (Reaffirmed 2011)</p><p>APPLICATIONS: <br>Veedol Grease AP9-EHV isa multipurpose grease recommended for use in anti-friction and plain bearing. Veedol Grease APS-EHV finds wide applications in tractors,  automotive vehicles and industrial equipment.</p><p>FEATURES/BENEFITS:<br>+ Excellent thermal and oxidation stably,<br>+ Superior protection against rust and corrosion.<br>+ Good resistance to water washout.<br>+ Extended bearing Iife.</p><p><strong style=""background-color:rgb(255,255,255);color:rgb(34,32,38);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:bolder;word-spacing:0px;"">Note: </strong><span style=""background-color:transparent;color:inherit;""><span style=""font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><strong style=""font-weight:bolder;""> If customer wants that gift coupon money back, we have also solution for that. Customer must have send us that coupon via only INDIAN SPEED POST and must share tracking details with us. Once we receive that coupon and will verify by our response team then we will deposit that coupon amount in customers bank account with in 7 business days. For that we need customers order id, order name and original coupon code card with INDIAN POST trekking id detail. </strong></span>  </span>  <span style=""background-color:transparent;color:rgb(0,0,0);""><span style=""font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""> </span>  </span></p>","Veedol,Oil and Lubricants","SB Marketing"
"Veedol AP3 Lithium Based Grease For Multipurpose Use","","","","VEE-AP-GR","","published","","","","","","https://www.gropart.com/storage/customers/01-1.jpg","https://www.gropart.com/storage/customers/01-1.jpg,https://www.gropart.com/storage/customers/17-min.jpg","270","Grease Sizes:0.500 GM,Oil Brands:Veedol","variation","","out_of_stock","","10","","","","","0.5","4","4","4","","","","",""
"Veedol AP3 Lithium Based Grease For Multipurpose Use","","","","VEE-AP-GR","","published","","","","","","","","535","Grease Sizes:1 KG,Oil Brands:Veedol","variation","","out_of_stock","","10","","","","","1","5","5","5","","","","",""
"Veedol AP3 Lithium Based Grease For Multipurpose Use","","","","VEE-AP-GR","","published","","","","","","","","1070","Grease Sizes:2 KG,Oil Brands:Veedol","variation","","out_of_stock","","10","","","","","2","4","4","4","","27101990","","",""
"Veedol AP3 Lithium Based Grease For Multipurpose Use","","","","VEE-AP3GRS","","published","","","","","","","","1580","Grease Sizes:3 KG,Oil Brands:Veedol","variation","","out_of_stock","","10","","1369","","","3","5","5","5","","27101990","","",""
"Veedol AP3 Lithium Based Grease For Multipurpose Use","","","","VEE-AP3GRS","","published","","","","","","","","2600","Grease Sizes:5 KG,Oil Brands:Veedol","variation","1","in_stock","1","10","","2239","","","5.25","5","5","5","","27101990","","",""
"Escort Suraksha Genuine Tractor Engine Oil","<p><span style=""color:hsl(0,0%,0%);""><i>This product cannot be returned. Please purchase the product only after checking and matching it properly.</i></span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:inherit;""><i><span style=""font-family:inherit;font-size:inherit;""><strong style=""font-weight:bolder;"">Note:</strong></span> </i><span style=""font-family:inherit;font-size:inherit;"">The cost of each product will come with the current price. The old price mentioned on the product will not be valid and the product will not be worth more than the new price.</span>  </span>  <span style=""color:rgb(0,0,0);""><span style=""font-family:inherit;font-size:inherit;""> </span>  </span></p><p style=""background-color:rgb(255,255,255);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;line-height:1.6em;margin-bottom:1rem;margin-top:0px;word-spacing:0px;""><span style=""color:inherit;""><span style=""font-family:inherit;font-size:inherit;"">Cash Coupon Inside till 0 to 500 rs. For redeem read terms and condition or description detail.</span>  </span>  <span style=""color:rgb(0,0,0);""><span style=""font-family:inherit;font-size:inherit;""> </span>  </span></p><p><img src=""https://www.gropart.com/storage/genuine-tags/01-min.jpg"" alt=""01-min"" loading=""lazy""></p><h6><span style=""color:rgb(0,0,0);"">Estimated Delivery: Between 6 to 10 business days</span>  <br><span style=""color:rgb(0,0,0);""> </span></h6>","escort-suraksha-genuine-tractor-engine-oil","https://www.gropart.com/products/escort-suraksha-genuine-tractor-engine-oil","EC-SUENO","Oil, Lubricant and Filters,Engine Oil","published","","Escort","","Sale,GP Exclusive","IGST 18%,CGST 9%,SGST 9%","https://www.gropart.com/storage/customers/01-2.jpg","https://www.gropart.com/storage/customers/oil-filter-and-oil-combo-1/escort/31-min.jpg,https://www.gropart.com/storage/customers/01-2.jpg,https://www.gropart.com/storage/genuine-tags/2-min.png","2985","Oil Weight Size","product","","in_stock","1","5","","2419","","","8","10","10","10","","271019","<p>Escort Suraksha Genuine Oil for all heavy duty tractors old and new tractors.</p><p>Part No. A10000100</p><p>Introducing Escort Suraksha Tractor Engine Oil, the ultimate engine oil choice for your farmtrac and agricultural machinery. Designed to deliver exceptional performance and protect your engine under demanding conditions, this high-quality engine oil is specifically formulated to meet the unique requirements of tractor engines.</p><p>With Escort Suraksha Tractor Engine Oil, you can ensure optimal lubrication and smooth operation of your tractor's engine, enhancing its longevity and efficiency. It offers excellent thermal stability, preventing oil breakdown even in extreme temperatures, while effectively reducing friction and wear.</p><p>This engine oil boasts exceptional detergency and dispersancy properties, keeping your engine clean and free from harmful deposits. Its advanced formula helps control sludge formation and minimizes the risk of engine damage, enabling your tractor to perform at its best.</p><p>Whether you're plowing fields, tilling soil, or undertaking heavy-duty farming tasks, Escort Suraksha Tractor Engine Oil provides robust protection against rust and corrosion, ensuring your engine remains in peak condition. It also helps maintain consistent power output and fuel efficiency, maximizing your productivity while reducing operational costs.</p><p>Choose Escort Suraksha Tractor Engine Oil for unmatched reliability and performance. Trust in its superior formulation and expertise to keep your farmtrac and agricultural machinery running smoothly, season after season. Order now and experience the difference it can make in enhancing the performance and longevity of your tractor engine.</p><p><strong>Note: Please ensure compatibility with your specific tractor model and refer to the manufacturer's guidelines for recommended oil specifications.</strong></p><p><strong style=""background-color:rgb(255,255,255);color:rgb(34,32,38);font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:bolder;word-spacing:0px;"">Note: </strong><span style=""background-color:transparent;color:inherit;""><span style=""font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""><strong style=""font-weight:bolder;""> </strong>If customer wants that gift coupon money back, we have also solution for that. Customer must have send us that coupon via only INDIAN SPEED POST and must share tracking details with us. Once we receive that coupon and will verify by our response team then we will deposit that coupon amount in customers bank account with in 7 business days. For that we need customers order id, order name and original coupon code card with INDIAN POST trekking id detail. </span>  </span>  <span style=""background-color:transparent;color:rgb(0,0,0);""><span style=""font-family:Muli, sans-serif;font-size:14px;font-style:normal;font-weight:400;word-spacing:0px;""> </span>  </span></p>","Engine Oil,Tractor Engine Oil,Oil and Lubricants,Suraksha","Gropart Bharat"
